id,object_id,object_name,date,trip_type,polarity,Headline,label,Snippet,review_id,not_optimized_title,Year,Category,value,,,0.1,impressions
87324,11,George Washington University,2015-05-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,gw is near the white house,3271,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,13.9,aesthetics
87325,11,George Washington University,2015-05-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,foggy bottom has a lot of restaurants,3280,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,14.1,value & values
87326,11,George Washington University,2015-05-01,College Junior,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,watching the rowing team across the potomac river,3289,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,14.2,value & values
87327,11,George Washington University,2015-05-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,roof was wonderful for all seasons of the year,3307,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,14.3,value & values
87328,11,George Washington University,2014-02-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,museums,3693,Proximity to Attractions and Amenities,2014,fun & stress-free,1,,,14.4,value & values
87329,11,George Washington University,2014-01-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,you have a lot of options,3694,Proximity to Attractions and Amenities,2014,fun & stress-free,1,,,14.5,value & values
87330,11,George Washington University,2014-01-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,lots of cool things to do,3702,Proximity to Attractions and Amenities,2014,fun & stress-free,1,,,14.6,value & values
87331,11,George Washington University,2014-01-01,College Sophomore,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,there are opportunities to participate in sports,3705,Proximity to Attractions and Amenities,2014,fun & stress-free,1,,,14.7,value & values
87332,11,George Washington University,2015-04-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,we're also easy metro distance from tons of other locations if you need more variety,3310,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,14.8,value & values
87333,11,George Washington University,2014-01-01,College Sophomore,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,helps keeps you up on events,3717,Proximity to Attractions and Amenities,2014,fun & stress-free,1,,,14.9,value & values
84488,11,George Washington University,2012-07-01,College Sophomore,negative,Financial Aid Process,14.7,spend their dining dollars really quickly,4413,Financial Aid Process,2012,value & values,-1,,,,
84489,11,George Washington University,2012-07-01,College Sophomore,negative,Financial Aid Process,14.7,obligated to spend money,4413,Financial Aid Process,2012,value & values,-1,,,,
84490,11,George Washington University,2012-07-01,College Senior,negative,Financial Aid Process,14.7,i would hate to have a dining hall,4420,Financial Aid Process,2012,value & values,-1,,,,
87334,11,George Washington University,2014-01-01,College Sophomore,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,very close to campus,3719,Proximity to Attractions and Amenities,2014,fun & stress-free,1,,,,
87335,11,George Washington University,2015-04-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,there are a ton of places in georgetown,3322,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,,
87336,11,George Washington University,2015-03-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,apartments and houses are very easy to access from campus,3332,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,,
87337,11,George Washington University,2015-03-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,easy to be social if you try,3336,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,,
87338,11,George Washington University,2015-03-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,convenience is above average,3338,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,,
87339,11,George Washington University,2015-02-01,Recent Alumnus,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,president lives right up the street,3352,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,,
87340,11,George Washington University,2015-01-01,College Senior,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,"favorites are froggy bottom pub, tgi fridays, bertucci'ss, chipotle, clyde's, crepeaway",3358,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,,
87341,11,George Washington University,2014-01-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,located in the best part of d.c,3743,Proximity to Attractions and Amenities,2014,fun & stress-free,1,,,,
87342,11,George Washington University,2015-01-01,Recent Alumnus,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,gw generally does have a lot going on all the time,3369,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,,
87343,11,George Washington University,2015-01-01,College Senior,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,dc is similar to nyc in that you just have to keep looking to you find your spot,3360,Proximity to Attractions and Amenities,2015,fun & stress-free,1,,,,
87168,11,George Washington University,2016-04-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,my classes are all very involved and interesting,3071,Academic Engagement and Expertise,2016,fun & stress-free,1,,,,
87169,11,George Washington University,2016-02-01,College Sophomore,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,they have all been experts in their fields,3157,Academic Engagement and Expertise,2016,fun & stress-free,1,,,,
87583,11,George Washington University,2018-02-01,Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,kids here can't stop talking about it,2902,Dynamic Student Engagement,2018,fun & stress-free,1,,,,
87584,11,George Washington University,2014-05-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,dc public transportation is easy to maneuver,3549,Dynamic Student Engagement,2014,fun & stress-free,1,,,,
87585,11,George Washington University,2014-04-01,College Sophomore,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,being in the city there are many options,3596,Dynamic Student Engagement,2014,fun & stress-free,1,,,,
87586,11,George Washington University,2016-08-01,College Freshman,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,it is great because it isn't too involved,2989,Dynamic Student Engagement,2016,fun & stress-free,1,,,,
87587,11,George Washington University,2016-07-01,College Sophomore,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,"looking back at freshman year, i enjoyed my college experience so far",3008,Dynamic Student Engagement,2016,fun & stress-free,1,,,,
87581,11,George Washington University,2016-08-01,College Sophomore,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,never had to walk more than 15 minutes to get to a class,2981,Convenient Campus Navigation,2016,fun & stress-free,1,,,,
87658,11,George Washington University,2019-08-01,Graduate Student,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,what i like the most about george washington university is it's accessibility,2805,Convenient Location and Accessibility,2019,fun & stress-free,1,,,,
87659,11,George Washington University,2019-08-01,Graduate Student,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,i am able to commute by train to the campus very easily,2805,Convenient Location and Accessibility,2019,fun & stress-free,1,,,,
87660,11,George Washington University,2014-06-01,College Sophomore,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,best thing about gw is really being in d.c,3500,Convenient Location and Accessibility,2014,fun & stress-free,1,,,,
84491,11,George Washington University,2012-03-01,College Freshman,negative,Financial Aid Process,14.7,or you'll pay large fees,4500,Financial Aid Process,2012,value & values,-1,,,,
87661,11,George Washington University,2019-05-01,Sophomore,positive,"Campus and City Life: Accessibility, Social Opportunities, and Academic Engagement",5.3,lying so central in d.c,2815,Convenient Location and Accessibility,2019,fun & stress-free,1,,,,
