id,object_id,object_name,travel_date,trip_type,polarity,Headline,raw_title,label,Snippet from review,review_id,label and value,Category,value,label_with_polarity,,0.1,impression 1
136,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,very positive,"Exceptional Experiences, High Praise, and Recommendations",General Positive Experiences,0.1,great experience all around,4211,impression 1,impression,0,V POS,,12.6,smell 6
137,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,very positive,"Exceptional Experiences, High Praise, and Recommendations",General Positive Experiences,0.1,we really enjoyed it,4212,impression 1,impression,0,V POS,,12.7,smell 7 
138,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,NONE,very positive,"Exceptional Experiences, High Praise, and Recommendations",General Positive Experiences,0.1,enjoyed it very much,4239,impression 1,impression,0,V POS,,12.8,smell 8 
130,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,very positive,"Exceptional Experiences, High Praise, and Recommendations",Comparative Praise and Satisfaction,0.1,better than atlantis,4189,impression 1,impression,0,V POS,,12.9,smell 9 
131,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FAMILY,very positive,"Exceptional Experiences, High Praise, and Recommendations",Comparative Praise and Satisfaction,0.1,gopal and we are overall very satisfied,4189,impression 1,impression,0,V POS,,13.1,aesthetic appreciation 1
3714,6,Avani+ Palm View Dubai Hotel & Suites,2021-12,COUPLES,positive,Miscellaneous Praise,Miscellaneous Praise,4.4,staff were very friendly,4962,welcome & valued 4 ,welcome & valued ,1,POS,,13.2,aesthetic appreciation 2 
4032,6,Avani+ Palm View Dubai Hotel & Suites,2022-04,FAMILY,negative,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.6,also friendly with my pet,4873,welcome & valued 6,welcome & valued,-1,NEG,,13.3,aesthetic appreciation 3 
3820,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,COUPLES,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,friendly reception,4327,welcome & valued 4 ,welcome & valued ,1,POS,,13.4,aesthetic appreciation 4 
3821,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,NONE,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,concierge was great,4329,welcome & valued 4 ,welcome & valued ,1,POS,,13.5,aesthetic appreciation 5 
3822,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,everyone was extremely helpful,4334,welcome & valued 4 ,welcome & valued ,1,POS,,13.6,aesthetic appreciation 6
3823,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,staff at the hotel was incredibly friendly,4334,welcome & valued 4 ,welcome & valued ,1,POS,,13.7,aesthetic appreciation 7 
3824,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,wanted to make your stay as comfortable as possible,4334,welcome & valued 4 ,welcome & valued ,1,POS,,13.8,aesthetic appreciation 8 
3825,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,restaurant staff always ready to help,4335,welcome & valued 4 ,welcome & valued ,1,POS,,13.9,aesthetic appreciation 9 
3826,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,entire staff are so nice,4335,welcome & valued 4 ,welcome & valued ,1,POS,,14.1,value & values 1
1419,6,Avani+ Palm View Dubai Hotel & Suites,2022-08,SOLO,positive,"Expectations, Anticipation, and Specific Requests",Expectations and Anticipation,0.4,enough days to get great overall experience,4667,impression 4 ,impression ,1,POS,,14.2,value & values 2 
140,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,BUSINESS,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,avani have the best service in dubai,4193,impression 1,impression,0,V POS,,14.3,value & values 3 
141,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,COUPLES,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,first class serviced apartment,4205,impression 1,impression,0,V POS,,14.4,value & values 4 
142,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,COUPLES,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,facilities and service,4205,impression 1,impression,0,V POS,,14.5,value & values 5 
143,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,BUSINESS,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,avani hotel one of my best accommodations in dubai,4206,impression 1,impression,0,V POS,,14.6,value & values 6
144,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,NONE,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,everything in this hotel is amazing,4512,impression 1,impression,0,V POS,,14.7,value & values 7 
145,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,NONE,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,amazing place to stay!,4512,impression 1,impression,0,V POS,,14.8,value & values 8 
146,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,SOLO,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,i recomend 100 percent,4216,impression 1,impression,0,V POS,,14.9,value & values 9 
147,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FRIENDS,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,it is worth to be there,4227,impression 1,impression,0,V POS,,0.1,
148,6,Avani+ Palm View Dubai Hotel & Suites,2023-03,NONE,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,fantastic stay,4513,impression 1,impression,0,V POS,,0.1,
149,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,BUSINESS,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,perfect place to spend holidays,4240,impression 1,impression,0,V POS,,0.1,
150,6,Avani+ Palm View Dubai Hotel & Suites,2023-11,COUPLES,very positive,"Appreciation for Staff, Services, and Amenities",Specific Hotel and Service Acclaim,0.1,all is top in this hotel,4244,impression 1,impression,0,V POS,,0.1,
1420,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,FAMILY,positive,"Expectations, Anticipation, and Specific Requests",Expectations and Anticipation,0.4,living in avani for 10 months,4673,impression 4 ,impression ,1,POS,,0.1,
1421,6,Avani+ Palm View Dubai Hotel & Suites,2022-09,BUSINESS,positive,"Expectations, Anticipation, and Specific Requests",Expectations and Anticipation,0.4,"if the hotel is suitable for you in terms of format, i can safely recommend it for a visit",4697,impression 4 ,impression ,1,POS,,0.1,
1422,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,positive,Operational Excellence in Housekeeping and Maintenance,Housekeeping and Maintenance,0.4,three toilets,4467,impression 4 ,impression ,1,POS,,0.1,
1423,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,NONE,positive,Operational Excellence in Housekeeping and Maintenance,Housekeeping and Maintenance,0.4,facilities,4467,impression 4 ,impression ,1,POS,,0.1,
1424,6,Avani+ Palm View Dubai Hotel & Suites,2022-11,NONE,positive,Operational Excellence in Housekeeping and Maintenance,Housekeeping and Maintenance,0.4,i am glad they are cleaning my apartment,4663,impression 4 ,impression ,1,POS,,0.1,
3827,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,especially to my children,4335,welcome & valued 4 ,welcome & valued ,1,POS,,0.1,
3828,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,rueven from the concierge,4336,welcome & valued 4 ,welcome & valued ,1,POS,,0.1,
3829,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,"tinzar, zarah, gobin at the reception",4336,welcome & valued 4 ,welcome & valued ,1,POS,,0.1,
3830,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,"housekeeping attendants sha-something (sorry, i forgot the name)",4336,welcome & valued 4 ,welcome & valued ,1,POS,,0.1,
3831,6,Avani+ Palm View Dubai Hotel & Suites,2023-07,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,breakfast staff are indeed great too,4336,welcome & valued 4 ,welcome & valued ,1,POS,,0.1,
3832,6,Avani+ Palm View Dubai Hotel & Suites,2023-08,FAMILY,positive,Staff Dynamics and Their Impact on Business Success,Exceptional Staff Service,4.4,friendly staff,4340,welcome & valued 4 ,welcome & valued ,1,POS,,0.1,
1447,6,Avani+ Palm View Dubai Hotel & Suites,2022-06,COUPLES,positive,"Hotel Services, Amenities, and Utilization",Service & Amenities Utilization,0.4,during my 2 nights stay in avani i used their limo service,4798,impression 4 ,impression ,1,POS,,0.1,
168,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,FAMILY,very positive,"Exceptional Experiences, High Praise, and Recommendations",Exceptional Overall Experience,0.1,thoroughly enjoyed our stay,4293,impression 1,impression,0,V POS,,0.1,
169,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,SOLO,very positive,"Exceptional Experiences, High Praise, and Recommendations",Exceptional Overall Experience,0.1,best i eve experienced,4296,impression 1,impression,0,V POS,,0.1,
170,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,BUSINESS,very positive,"Exceptional Experiences, High Praise, and Recommendations",Exceptional Overall Experience,0.1,"everything is perfect, clean",4301,impression 1,impression,0,V POS,,0.1,
171,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,NONE,very positive,"Exceptional Experiences, High Praise, and Recommendations",Memorable and Enjoyable Stays,0.1,amazing experience,4266,impression 1,impression,0,V POS,,0.1,
172,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,FAMILY,very positive,"Exceptional Experiences, High Praise, and Recommendations",Memorable and Enjoyable Stays,0.1,we spent amazing times in this hotel,4267,impression 1,impression,0,V POS,,0.1,
173,6,Avani+ Palm View Dubai Hotel & Suites,2022-12,COUPLES,very positive,"Exceptional Experiences, High Praise, and Recommendations",Memorable and Enjoyable Stays,0.1,it was a memorable stay for me and my family,4636,impression 1,impression,0,V POS,,0.1,
174,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,NONE,very positive,"Exceptional Experiences, High Praise, and Recommendations",Memorable and Enjoyable Stays,0.1,pleased with the service,4268,impression 1,impression,0,V POS,,0.1,
1448,6,Avani+ Palm View Dubai Hotel & Suites,2022-04,COUPLES,positive,"Hotel Services, Amenities, and Utilization",Service & Amenities Utilization,0.4,we mostly used hala taxi,4850,impression 4 ,impression ,1,POS,,0.1,
1449,6,Avani+ Palm View Dubai Hotel & Suites,2022-03,BUSINESS,positive,"Hotel Services, Amenities, and Utilization",Service & Amenities Utilization,0.4,both breakfast or dinner menu. next to the tram station,4900,impression 4 ,impression ,1,POS,,0.1,
1450,6,Avani+ Palm View Dubai Hotel & Suites,2021-02,FAMILY,positive,"Hotel Services, Amenities, and Utilization",Service & Amenities Utilization,0.4,there are a few self-stations in the area,5093,impression 4 ,impression ,1,POS,,0.1,
1452,6,Avani+ Palm View Dubai Hotel & Suites,2022-03,BUSINESS,positive,"Accommodation, Stay Details, and Preferences",Stay Duration & Frequency,0.4,nice hotel for long stay,4900,impression 4 ,impression ,1,POS,,0.1,
1453,6,Avani+ Palm View Dubai Hotel & Suites,2021-12,NONE,positive,"Accommodation, Stay Details, and Preferences",Stay Duration & Frequency,0.4,i just checked in twice during christmas and new year,4948,impression 4 ,impression ,1,POS,,0.1,
1454,6,Avani+ Palm View Dubai Hotel & Suites,2021-10,FAMILY,positive,"Accommodation, Stay Details, and Preferences",Stay Duration & Frequency,0.4,one or two days stay is not enough,4995,impression 4 ,impression ,1,POS,,0.1,
1435,6,Avani+ Palm View Dubai Hotel & Suites,2022-06,FAMILY,positive,"Accommodation, Stay Details, and Preferences",Accommodation Type & Preferences,0.4,2 bedroom 2.5 bath apartment,4812,impression 4 ,impression ,1,POS,,0.2,
1436,6,Avani+ Palm View Dubai Hotel & Suites,2022-06,FAMILY,positive,"Accommodation, Stay Details, and Preferences",Accommodation Type & Preferences,0.4,2bdr 2.5 bath apt was more than enjoy room,4813,impression 4 ,impression ,1,POS,,0.2,
1437,6,Avani+ Palm View Dubai Hotel & Suites,2022-02,BUSINESS,positive,"Accommodation, Stay Details, and Preferences",Accommodation Type & Preferences,0.4,i share apartment for two persons with my colleague,4928,impression 4 ,impression ,1,POS,,0.2,
1438,6,Avani+ Palm View Dubai Hotel & Suites,2021-09,FAMILY,positive,"Accommodation, Stay Details, and Preferences",Accommodation Type & Preferences,0.4,try to get higher floor,5002,impression 4 ,impression ,1,POS,,0.2,
1451,6,Avani+ Palm View Dubai Hotel & Suites,2022-06,FAMILY,positive,Dining Options & Preferences,Dining Options & Preferences,0.4,half board is perfect,4799,impression 4 ,impression ,1,POS,,0.2,
4038,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,COUPLES,negative,Praise for Staff Behavior,Praise for Staff Behavior,4.7,so very well disciplined,4326,welcome & valued 7 ,welcome & valued ,-1,NEG,,0.2,
3205,6,Avani+ Palm View Dubai Hotel & Suites,2021-07,NONE,very positive,"Warm, Friendly, and Professional Staff Attitude",Praise for Staff Friendliness and Helpfulness,4.2,really professional and very kind,5019,welcome & valued 2 ,welcome & valued ,0,V POS,,0.2,
1335,6,Avani+ Palm View Dubai Hotel & Suites,2022-01,COUPLES,positive,"General Satisfaction, Positive Feedback, and Intent to Return",Positive General Satisfaction,0.4,you will never have anything to complain,4939,impression 4 ,impression ,1,POS,,0.2,
1336,6,Avani+ Palm View Dubai Hotel & Suites,2023-04,FAMILY,positive,"General Satisfaction, Positive Feedback, and Intent to Return",Positive General Satisfaction,0.4,overall is good,4500,impression 4 ,impression ,1,POS,,0.2,
1337,6,Avani+ Palm View Dubai Hotel & Suites,2023-12,FRIENDS,positive,"General Satisfaction, Positive Feedback, and Intent to Return",Positive General Satisfaction,0.4,very pleasant stay,4188,impression 4 ,impression ,1,POS,,0.2,
1338,6,Avani+ Palm View Dubai Hotel & Suites,2023-10,BUSINESS,positive,"General Satisfaction, Positive Feedback, and Intent to Return",Positive General Satisfaction,0.4,nice hotel,4262,impression 4 ,impression ,1,POS,,0.2,
1339,6,Avani+ Palm View Dubai Hotel & Suites,2023-02,COUPLES,positive,"General Satisfaction, Positive Feedback, and Intent to Return",Positive General Satisfaction,0.4,nice hotel,4566,impression 4 ,impression ,1,POS,,0.2,
1340,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,COUPLES,positive,"General Satisfaction, Positive Feedback, and Intent to Return",Positive General Satisfaction,0.4,never found any negative comments,4436,impression 4 ,impression ,1,POS,,0.2,
1384,6,Avani+ Palm View Dubai Hotel & Suites,2023-05,FRIENDS,positive,"General Satisfaction, Positive Feedback, and Intent to Return",General Satisfaction and Intent to Return,0.4,it was a home away from home,4437,impression 4 ,impression ,1,POS,,0.2,
1455,6,Avani+ Palm View Dubai Hotel & Suites,2021-01,NONE,positive,"Accommodation, Stay Details, and Preferences",Stay Duration & Frequency,0.4,"hadn't planned to stay that long, kept on extending",5097,impression 4 ,impression ,1,POS,,0.2,
1456,6,Avani+ Palm View Dubai Hotel & Suites,2022-03,BUSINESS,positive,Business Travel Suitability,Business Travel Suitability,0.4,perfect for business stays,4907,impression 4 ,impression ,1,POS,,0.2,
196,6,Avani+ Palm View Dubai Hotel & Suites,2023-09,COUPLES,very positive,"Exceptional Experiences, High Praise, and Recommendations",Highly Recommended and Appreciated,0.1,i had an amazing time at the hotel for my honeymoon,4313,impression 1,impression,0,V POS,,0.2,
